"","YEAR","YEAR_SCALED","SPECIES","STATION_ID","LATITUDE","LONGITUDE","SIZE","MATURE"
"199",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.199,77,0
"200",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.2,83,0
"201",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.201,75,0
"202",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.202,73,0
"203",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.203,79,0
"204",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.204,84,0
"205",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.205,78,0
"206",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.206,93,0
"207",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.207,70,0
"208",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.208,85,1
"209",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.209,86,0
"210",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.21,75,0
"211",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.211,106,1
"212",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.212,74,0
"213",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.213,65,0
"214",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.214,80,0
"215",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.215,75,0
"216",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.216,117,1
"217",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.217,90,0
"218",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.218,83,0
"219",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.219,90,0
"220",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.22,75,0
"221",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.221,68,0
"222",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.222,92,1
"223",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.223,83,0
"224",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.224,75,0
"225",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.225,75,0
"226",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.226,81,0
"227",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.227,77,0
"228",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.228,81,0
"229",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.229,78,0
"230",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.23,72,0
"231",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.231,88,0
"232",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.232,74,0
"233",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.233,64,0
"234",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.234,80,0
"235",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.235,80,0
"236",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.236,78,0
"237",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.237,77,0
"238",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.238,80,1
"239",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.239,78,0
"240",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.24,81,0
"241",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.241,72,0
"242",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.242,80,0
"243",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.243,88,0
"244",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.244,68,0
"245",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.245,81,0
"246",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.246,73,0
"247",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.247,100,1
"248",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.248,85,0
"249",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.249,76,0
"250",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.25,83,0
"251",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.251,73,0
"252",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.252,77,0
"253",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.253,81,0
"254",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.254,97,1
