"","YEAR","SPECIES","REGION","DISTRICT","SIZE_5MM","PROP_MATURE","PROP_MATURE_SD","PROP_MATURE_LOGIT","PROP_MATURE_LOGIT_SD","NUM_MATURE","NUM_IMMATURE","TOTAL_CRAB","INTERPOLATED"
"1825",2009,"TANNER","EBS","W166",72.5,0.0772420321965002,0.0267966072114969,-2.55377694932856,0.435791998990721,7.85559191641627,93.8454080835837,101.701,"N"
"1826",2009,"TANNER","EBS","W166",77.5,0.109954212709975,0.0287298481257057,-2.12793248168952,0.31293969954237,15.7588466785977,127.563053321402,143.3219,"N"
"1827",2009,"TANNER","EBS","W166",82.5,0.163170466597234,0.0423582611382049,-1.66926130448522,0.322809080062609,18.1521596293558,93.0944403706442,111.2466,"N"
"1828",2009,"TANNER","EBS","W166",87.5,0.299178522841095,0.0777573093740498,-0.878573769227086,0.374421970457709,36.4821581716183,85.4589418283817,121.9411,"N"
"1829",2009,"TANNER","EBS","W166",92.5,0.386536335091854,0.0972396645822693,-0.476023486780104,0.407381355859088,50.0032679946865,79.3591320053135,129.3624,"N"
"1830",2009,"TANNER","EBS","W166",97.5,0.462983374549661,0.0899994725855587,-0.15067704714084,0.36884808836101,72.7054738908176,84.3314261091824,157.0369,"N"
"1831",2009,"TANNER","EBS","W166",102.5,0.513550005746374,0.0890781304381799,0.0593976114514927,0.368596478334506,75.3761993834229,71.3986006165771,146.7748,"N"
"1832",2009,"TANNER","EBS","W166",107.5,0.55817198179188,0.0882970348644938,0.245552392390123,0.376671509436479,93.0922022092406,73.6882977907594,166.7805,"N"
"1833",2009,"TANNER","EBS","W166",112.5,0.655838107323354,0.089620694365245,0.678166386836126,0.439154013562005,106.790774853569,56.040225146431,162.831,"N"
"1834",2009,"TANNER","EBS","W166",117.5,0.749805658461314,0.0836104405121804,1.16952014369314,0.538688965193829,151.398959022928,50.5186409770717,201.9176,"N"
"1835",2009,"TANNER","EBS","W166",122.5,0.840565785137691,0.0534854430435861,1.72905797959885,0.454319623502257,111.106826045285,21.0741739547148,132.181,"N"
"1836",2009,"TANNER","EBS","W166",127.5,0.877312245637184,0.0444315378526519,2.06594185278469,0.54960813332373,112.942897491492,15.7945025085076,128.7374,"N"
"1837",2009,"TANNER","EBS","W166",132.5,0.919847949798974,0.0285104434760288,2.52787122743897,0.490927763154773,98.3135328441043,8.5666671558957,106.8802,"N"
"1838",2009,"TANNER","EBS","W166",137.5,0.966267895165962,0.0140715234643621,3.47760857626005,0.562114002336626,52.2236876764557,1.82311232354429,54.0468,"N"
"1839",2009,"TANNER","EBS","W166",142.5,0.984219678603462,0.00802721263850427,4.26340012033002,0.524255233753101,12.5921065680527,0.201893431947305,12.794,"N"
"1840",2009,"TANNER","EBS","W166",147.5,0.990914588036316,0.00463541426718569,5.15526983735959,1.02892586454424,17.0728638031129,0.156536196887096,17.2294,"N"
"1841",2009,"TANNER","EBS","W166",152.5,0.995412468834641,0.00234057712518324,6.44057039515704,1.61403745903322,6.20082243335851,0.0285775666414887,6.2294,"N"
