"","YEAR","SIZE_BIN","PROP_MATURE"
"343",2001,42.5,0
"344",2001,47.5,0
"345",2001,52.5,0
"346",2001,57.5,0
"347",2001,62.5,0.0257008297285548
"348",2001,67.5,0.0183871686981233
"349",2001,72.5,0.0238970577552615
"350",2001,77.5,0.0454110184104838
"351",2001,82.5,0.0936155785321153
"352",2001,87.5,0.15168546845081
"353",2001,92.5,0.184368281560557
"354",2001,97.5,0.197531534877169
"355",2001,102.5,0.220004106427716
"356",2001,107.5,0.295882162386221
"357",2001,112.5,0.430731567474385
"358",2001,117.5,0.536713844563222
"359",2001,122.5,0.55254815951661
"360",2001,127.5,0.478597299119046
"361",2001,132.5,0.532936921156698
"362",2001,137.5,0.932301846955953
"363",2001,142.5,0.999932298131112
"364",2001,147.5,0.999999999946283
"365",2001,152.5,1
"366",2001,157.5,1
"367",2001,162.5,1
"368",2001,167.5,1
"369",2002,22.5,0
"370",2002,27.5,0
"371",2002,32.5,0
"372",2002,37.5,0
"373",2002,42.5,0
"374",2002,47.5,0
"375",2002,52.5,0
"376",2002,57.5,0.0242803504379339
"377",2002,62.5,0.0039793988072753
"378",2002,67.5,0.0011678826488868
"379",2002,72.5,0.000687344664081946
"380",2002,77.5,0.000863123927247775
"381",2002,82.5,0.00218209711070496
"382",2002,87.5,0.00925312897113793
"383",2002,92.5,0.0488034240370292
"384",2002,97.5,0.202566313507476
"385",2002,102.5,0.462293745554572
"386",2002,107.5,0.623295720715194
"387",2002,112.5,0.650101251062997
"388",2002,117.5,0.606601816392759
"389",2002,122.5,0.571274654978634
"390",2002,127.5,0.64922826702625
"391",2002,132.5,0.847814576414562
"392",2002,137.5,0.976855609443316
"393",2002,142.5,0.998669957872959
"394",2002,147.5,0.999957643575773
"395",2002,157.5,0.999999970859515
"396",2002,162.5,0.999999998922062
"397",2002,167.5,0.999999999945553
"398",2002,177.5,0.999999999999795
"399",2003,22.5,0.000137349878686764
"400",2003,27.5,0.00022194805296321
"401",2003,32.5,0.000358634252465594
"402",2003,37.5,0.000579449550030783
"403",2003,42.5,0.000936096098084506
"404",2003,47.5,0.00151192366977328
"405",2003,52.5,0.00244109876054578
"406",2003,57.5,0.0039390594001302
"407",2003,62.5,0.00635037986591285
"408",2003,67.5,0.0102226560822644
"409",2003,72.5,0.0164171211666732
"410",2003,77.5,0.0262655426637934
"411",2003,82.5,0.0417710063611166
"412",2003,87.5,0.0658112373569363
"413",2003,92.5,0.102211388114541
"414",2003,97.5,0.155395471710171
"415",2003,102.5,0.229188520264596
"416",2003,107.5,0.324558064038238
"417",2003,112.5,0.437108202818364
"418",2003,117.5,0.556529608304032
"419",2003,122.5,0.669756781484649
"420",2003,127.5,0.766218603984518
"421",2003,132.5,0.841185693726981
"422",2003,137.5,0.895394899930023
"423",2003,142.5,0.932583461152317
"424",2003,147.5,0.957183190610855
"425",2003,152.5,0.97306592943845
"426",2003,157.5,0.983160673834624
"427",2003,162.5,0.98951273890114
"428",2004,12.5,2.22044604925031e-16
"429",2004,22.5,2.22044604925031e-16
"430",2004,27.5,3.58042979681658e-11
"431",2004,32.5,0.00666640149353972
"432",2004,37.5,0
"433",2004,42.5,0
"434",2004,47.5,0
"435",2004,52.5,0
"436",2004,57.5,0.0210700065382841
"437",2004,62.5,0.0122508929081081
"438",2004,67.5,0.0224416959892434
"439",2004,72.5,0.0687616065846606
"440",2004,77.5,0.174317140145076
"441",2004,82.5,0.288177416098027
"442",2004,87.5,0.367931698311622
"443",2004,92.5,0.424779080180797
"444",2004,97.5,0.499508928461665
"445",2004,102.5,0.589523409717832
"446",2004,107.5,0.646616183323918
"447",2004,112.5,0.664878122808229
"448",2004,117.5,0.676073585436705
"449",2004,122.5,0.784618886170974
"450",2004,127.5,0.964146203178586
"451",2004,132.5,0.99954372580992
"452",2004,137.5,0.999999802090021
"453",2004,142.5,0.999999999997989
"454",2004,147.5,1
"455",2004,152.5,1
"456",2004,157.5,1
"457",2004,167.5,1
"458",2005,17.5,0.0109957720932794
"459",2005,22.5,0.0470501977795403
"460",2005,27.5,0
"461",2005,32.5,0
"462",2005,37.5,0
"463",2005,42.5,0
"464",2005,47.5,0
"465",2005,52.5,0
"466",2005,57.5,0
"467",2005,62.5,0.0491127125617124
"468",2005,67.5,0.0510692045680089
"469",2005,72.5,0.0766676316070381
"470",2005,77.5,0.142196439821854
"471",2005,82.5,0.26621125845677
"472",2005,87.5,0.419191348494342
"473",2005,92.5,0.541973648745718
"474",2005,97.5,0.613952415222902
"475",2005,102.5,0.649296159177507
"476",2005,107.5,0.675572501791435
"477",2005,112.5,0.706416225157844
"478",2005,117.5,0.74249963717431
"479",2005,122.5,0.776163705306374
"480",2005,127.5,0.796018418039142
"481",2005,132.5,0.805017191038889
"482",2005,137.5,0.817126479072304
"483",2005,142.5,0.855220867144431
"484",2005,147.5,0.925491579323475
"485",2005,152.5,0.980631822264106
"486",2005,157.5,0.997786859191716
"487",2005,162.5,0.999877642482843
"488",2006,17.5,0
"489",2006,22.5,0
"490",2006,27.5,0
"491",2006,32.5,0
"492",2006,37.5,0
"493",2006,42.5,0
"494",2006,47.5,0
"495",2006,52.5,0
"496",2006,57.5,0
"497",2006,62.5,0
"498",2006,67.5,0.0684034718251628
"499",2006,72.5,0.0752457262277212
"500",2006,77.5,0.0948372053086876
"501",2006,82.5,0.131731726538044
"502",2006,87.5,0.190814722807155
"503",2006,92.5,0.274336409147683
"504",2006,97.5,0.377180489195801
"505",2006,102.5,0.487758430886925
"506",2006,107.5,0.594069264827064
"507",2006,112.5,0.687149340203643
"508",2006,117.5,0.763214483985882
"509",2006,122.5,0.821790285515576
"510",2006,127.5,0.864595919770884
"511",2006,132.5,0.894924775988642
"512",2006,137.5,0.916142266398174
"513",2006,142.5,0.931390909745747
"514",2006,147.5,0.94320586524498
"515",2006,152.5,0.953168269998946
"516",2006,157.5,0.962172304170007
"517",2006,167.5,0.977228874624896
"518",2007,12.5,0
"519",2007,17.5,0
"520",2007,22.5,0
"521",2007,27.5,0
"522",2007,32.5,0
"523",2007,37.5,0
"524",2007,42.5,0
"525",2007,47.5,0
"526",2007,52.5,0
"527",2007,57.5,0
"528",2007,62.5,0.0339844160090522
"529",2007,67.5,0.0197705956238712
"530",2007,72.5,0.0213454526267547
"531",2007,77.5,0.0395233475754511
"532",2007,82.5,0.095561975592905
"533",2007,87.5,0.19850330908754
"534",2007,92.5,0.296799658875312
"535",2007,97.5,0.334034752678217
"536",2007,102.5,0.32221227981431
"537",2007,107.5,0.325922927203604
"538",2007,112.5,0.385432047364125
"539",2007,117.5,0.517659917296626
"540",2007,122.5,0.678546287433312
"541",2007,127.5,0.780001054534154
"542",2007,132.5,0.814702591064118
"543",2007,137.5,0.805059588271454
"544",2007,142.5,0.801201031572145
"545",2007,147.5,0.881152719283512
"546",2007,152.5,0.977355108772182
"547",2007,157.5,0.999164806675127
"548",2007,162.5,0.999993421506118
"549",2007,167.5,0.999999981582544
"550",2008,12.5,0
"551",2008,17.5,0
"552",2008,22.5,0
"553",2008,27.5,0
"554",2008,32.5,0
"555",2008,37.5,0
"556",2008,42.5,0
"557",2008,47.5,0
"558",2008,52.5,0.0433412961877236
"559",2008,57.5,0.0307921236376504
"560",2008,62.5,0.0338149169472635
"561",2008,67.5,0.0534067950312948
"562",2008,72.5,0.104127739634388
"563",2008,77.5,0.201096575534562
"564",2008,82.5,0.327633853144859
"565",2008,87.5,0.427367266519645
"566",2008,92.5,0.469550503532197
"567",2008,97.5,0.468193097980361
"568",2008,102.5,0.454554661524464
"569",2008,107.5,0.470072635592285
"570",2008,112.5,0.541351495318845
"571",2008,117.5,0.671355341388823
"572",2008,122.5,0.815002468714462
"573",2008,127.5,0.912844689996331
"574",2008,132.5,0.960576183927406
"575",2008,137.5,0.980282740757749
"576",2008,142.5,0.988472677492671
"577",2008,147.5,0.992346520825472
"578",2008,152.5,0.994608701072876
"579",2008,157.5,0.99635025319921
"580",2008,162.5,0.997755234364836
"581",2008,167.5,0.99875750074412
"582",2008,172.5,0.99935836584765
"583",2008,177.5,0.999665581292314
"584",2009,12.5,0
"585",2009,17.5,0
"586",2009,22.5,0
"587",2009,27.5,0
"588",2009,32.5,0
"589",2009,37.5,0
"590",2009,42.5,0
"591",2009,47.5,0
"592",2009,52.5,0
"593",2009,57.5,0.0226279954078077
"594",2009,62.5,0.00723445975286543
"595",2009,67.5,0.00466464268611833
"596",2009,72.5,0.00686622279703881
"597",2009,77.5,0.0189855224649408
"598",2009,82.5,0.0685026430637157
"599",2009,87.5,0.193537236751954
"600",2009,92.5,0.342702634890667
"601",2009,97.5,0.420660125725204
"602",2009,102.5,0.428543631476417
"603",2009,107.5,0.44026759336779
"604",2009,112.5,0.50215774738499
"605",2009,117.5,0.622488892920067
"606",2009,122.5,0.750737942399311
"607",2009,127.5,0.821010582521287
"608",2009,132.5,0.83484328733045
"609",2009,137.5,0.805766495092494
"610",2009,142.5,0.776977761177778
"611",2009,147.5,0.844581757233145
"612",2009,152.5,0.963674664440839
"613",2009,157.5,0.998375352288469
"614",2009,162.5,0.99998484116384
"615",2009,167.5,0.999999951339681
"616",2009,172.5,0.999999999893598
"617",2009,182.5,1
"618",2010,7.5,0
"619",2010,12.5,0
"620",2010,17.5,0
"621",2010,22.5,0
"622",2010,27.5,0
"623",2010,32.5,0
"624",2010,37.5,0
"625",2010,42.5,0
"626",2010,47.5,0
"627",2010,52.5,0
"628",2010,57.5,0
"629",2010,62.5,0
"630",2010,67.5,0.0441646152605182
"631",2010,72.5,0.0518429214655202
"632",2010,77.5,0.078860643107513
"633",2010,82.5,0.139671820771364
"634",2010,87.5,0.246541508151748
"635",2010,92.5,0.383253858471951
"636",2010,97.5,0.500029704317595
"637",2010,102.5,0.565081874269707
"638",2010,107.5,0.57920248703419
"639",2010,112.5,0.557952341402193
"640",2010,117.5,0.52708373135169
"641",2010,122.5,0.512916226263929
"642",2010,127.5,0.540659284042918
"643",2010,132.5,0.622769799937357
"644",2010,137.5,0.746993592201277
"645",2010,142.5,0.868248690600338
"646",2010,147.5,0.945473699313995
