"","SPECIES","REGION","DISTRICT","YEAR","SIZE_BIN","NUM_IMMATURE","NUM_MATURE","TOTAL_CRAB","PROP_MATURE"
"1","TANNER","EBS","ALL",1990,5,0,0,0,0
"2","TANNER","EBS","ALL",1990,15,0,2,2,0
"3","TANNER","EBS","ALL",1990,25,3.1667,9.1667,12.3334,0
"4","TANNER","EBS","ALL",1990,35,55.7296,99.4592,155.1888,0
"5","TANNER","EBS","ALL",1990,45,114.0841,120.2736,234.3577,0
"6","TANNER","EBS","ALL",1990,55,69.8335,27.6668,97.5003,0
"7","TANNER","EBS","ALL",1990,65,136.2171,18.1592,154.3763,0.117629455
"8","TANNER","EBS","ALL",1990,75,156.4972,27.842,184.3392,0.151036784
"9","TANNER","EBS","ALL",1990,85,177.8649,54.5435,232.4084,0.234688161
"10","TANNER","EBS","ALL",1990,95,131.5807,61.3444,192.9251,0.317970031
"11","TANNER","EBS","ALL",1990,105,112.6856,64.7127,177.3983,0.364787599
"12","TANNER","EBS","ALL",1990,115,58.4198,78.0663,136.4861,0.571972531
"13","TANNER","EBS","ALL",1990,125,50,101.4125,151.4125,0.669776273
"14","TANNER","EBS","ALL",1990,135,37,123.8752,160.8752,0.770008056
"15","TANNER","EBS","ALL",1990,145,13,95.9573,108.9573,1
"16","TANNER","EBS","ALL",1990,155,0,100.1431,100.1431,1
"17","TANNER","EBS","ALL",1990,165,0,68.7051,68.7051,1
"18","TANNER","EBS","ALL",1990,175,0,21,21,1
"19","TANNER","EBS","ALL",1990,185,0,0,0,1
"20","TANNER","EBS","ALL",1990,195,0,0,0,1
"21","TANNER","EBS","ALL",1991,5,0,0,0,0
"22","TANNER","EBS","ALL",1991,15,0,0,0,0
"23","TANNER","EBS","ALL",1991,25,5,8,13,0
"24","TANNER","EBS","ALL",1991,35,12,24,36,0
"25","TANNER","EBS","ALL",1991,45,46.6956,28.6956,75.3912,0
"26","TANNER","EBS","ALL",1991,55,115.3291,13,128.3291,0
"27","TANNER","EBS","ALL",1991,65,99.9175,12.85,112.7675,0.113951271
"28","TANNER","EBS","ALL",1991,75,263.0296,28,291.0296,0.096210145
"29","TANNER","EBS","ALL",1991,85,258.5651,65.5231,324.0882,0.202176753
"30","TANNER","EBS","ALL",1991,95,237.7183,91.1901,328.9084,0.277250748
"31","TANNER","EBS","ALL",1991,105,257.6628,88.3867,346.0495,0.255416349
"32","TANNER","EBS","ALL",1991,115,173.8965,92.8072,266.7037,0.347978674
"33","TANNER","EBS","ALL",1991,125,143.5347,122.3957,265.9304,0.460254638
"34","TANNER","EBS","ALL",1991,135,51.08,135.1389,186.2189,0.725699164
"35","TANNER","EBS","ALL",1991,145,2,104.468,106.468,1
"36","TANNER","EBS","ALL",1991,155,1,66.1489,67.1489,1
"37","TANNER","EBS","ALL",1991,165,0,46.1445,46.1445,1
"38","TANNER","EBS","ALL",1991,175,0,17,17,1
"39","TANNER","EBS","ALL",1991,185,0,0,0,1
"40","TANNER","EBS","ALL",1991,195,0,0,0,1
"41","TANNER","EBS","ALL",1992,5,0,0,0,0
"42","TANNER","EBS","ALL",1992,15,0,0,0,0
"43","TANNER","EBS","ALL",1992,25,2,3,5,0
"44","TANNER","EBS","ALL",1992,35,14,10,24,0
"45","TANNER","EBS","ALL",1992,45,29,15,44,0
"46","TANNER","EBS","ALL",1992,55,58,6,64,0
"47","TANNER","EBS","ALL",1992,65,58.6659,3,61.6659,0.048649253
"48","TANNER","EBS","ALL",1992,75,80.0126,6,86.0126,0.069757222
"49","TANNER","EBS","ALL",1992,85,77.6512,10,87.6512,0.114088569
"50","TANNER","EBS","ALL",1992,95,81.6636,34.4104,116.074,0.296452263
"51","TANNER","EBS","ALL",1992,105,52.4081,41.5382,93.9463,0.442148334
"52","TANNER","EBS","ALL",1992,115,16,45.4083,61.4083,0.739448902
"53","TANNER","EBS","ALL",1992,125,12.4867,71.627,84.1137,0.851549748
"54","TANNER","EBS","ALL",1992,135,7,29.0344,36.0344,0.805741181
"55","TANNER","EBS","ALL",1992,145,0,18.7174,18.7174,1
"56","TANNER","EBS","ALL",1992,155,0,6.3289,6.3289,1
"57","TANNER","EBS","ALL",1992,165,0,2,2,1
"58","TANNER","EBS","ALL",1992,175,0,0,0,1
"59","TANNER","EBS","ALL",1992,185,0,0,0,1
"60","TANNER","EBS","ALL",1992,195,0,0,0,1
"61","TANNER","EBS","ALL",1993,5,0,0,0,0
"62","TANNER","EBS","ALL",1993,15,0,0,0,0
"63","TANNER","EBS","ALL",1993,25,0,1,1,0
"64","TANNER","EBS","ALL",1993,35,12,7,19,0
"65","TANNER","EBS","ALL",1993,45,9,3,12,0
"66","TANNER","EBS","ALL",1993,55,23,2,25,0
"67","TANNER","EBS","ALL",1993,65,18,2,20,0.1
"68","TANNER","EBS","ALL",1993,75,33,9,42,0.214285714
"69","TANNER","EBS","ALL",1993,85,45.575,30.1429,75.7179,0.39809477
"70","TANNER","EBS","ALL",1993,95,59.0618,65.6411,124.7029,0.5263799
"71","TANNER","EBS","ALL",1993,105,41.1854,35,76.1854,0.459405608
"72","TANNER","EBS","ALL",1993,115,30.309,42.2655,72.5745,0.582373974
"73","TANNER","EBS","ALL",1993,125,19.309,54.5613,73.8703,0.738609428
"74","TANNER","EBS","ALL",1993,135,20.0618,68.7695,88.8313,0.774158433
"75","TANNER","EBS","ALL",1993,145,1,18.2211,19.2211,1
"76","TANNER","EBS","ALL",1993,155,0,12,12,1
"77","TANNER","EBS","ALL",1993,165,0,5,5,1
"78","TANNER","EBS","ALL",1993,175,0,0,0,1
"79","TANNER","EBS","ALL",1993,185,0,0,0,1
"80","TANNER","EBS","ALL",1993,195,0,0,0,1
"81","TANNER","EBS","ALL",1994,5,0,0,0,0
"82","TANNER","EBS","ALL",1994,15,0,0,0,0
"83","TANNER","EBS","ALL",1994,25,0,0,0,0
"84","TANNER","EBS","ALL",1994,35,3,5,8,0
"85","TANNER","EBS","ALL",1994,45,7,9,16,0
"86","TANNER","EBS","ALL",1994,55,11,7,18,0
"87","TANNER","EBS","ALL",1994,65,18,3,21,0.142857143
"88","TANNER","EBS","ALL",1994,75,36,8,44,0.181818182
"89","TANNER","EBS","ALL",1994,85,25,13,38,0.342105263
"90","TANNER","EBS","ALL",1994,95,26,33.6029,59.6029,0.563779615
"91","TANNER","EBS","ALL",1994,105,20.7308,20,40.7308,0.491028902
"92","TANNER","EBS","ALL",1994,115,7,24,31,0.774193548
"93","TANNER","EBS","ALL",1994,125,6,39,45,0.866666667
"94","TANNER","EBS","ALL",1994,135,3,39,42,0.928571429
"95","TANNER","EBS","ALL",1994,145,0,32,32,1
"96","TANNER","EBS","ALL",1994,155,0,30,30,1
"97","TANNER","EBS","ALL",1994,165,0,10,10,1
"98","TANNER","EBS","ALL",1994,175,0,2,2,1
"99","TANNER","EBS","ALL",1994,185,0,0,0,1
"100","TANNER","EBS","ALL",1994,195,0,0,0,1
"101","TANNER","EBS","ALL",1995,5,0,0,0,0
"102","TANNER","EBS","ALL",1995,15,0,0,0,0
"103","TANNER","EBS","ALL",1995,25,1,2,3,0
"104","TANNER","EBS","ALL",1995,35,1,0,1,0
"105","TANNER","EBS","ALL",1995,45,7,3,10,0
"106","TANNER","EBS","ALL",1995,55,20,2,22,0
"107","TANNER","EBS","ALL",1995,65,23,4,27,0.148148148
"108","TANNER","EBS","ALL",1995,75,32,4,36,0.111111111
"109","TANNER","EBS","ALL",1995,85,40,16,56,0.285714286
"110","TANNER","EBS","ALL",1995,95,18,22.4182,40.4182,0.554656071
"111","TANNER","EBS","ALL",1995,105,12,19,31,0.612903226
"112","TANNER","EBS","ALL",1995,115,4,12.8364,16.8364,0.76241952
"113","TANNER","EBS","ALL",1995,125,0,18.8364,18.8364,1
"114","TANNER","EBS","ALL",1995,135,0,6.8549,6.8549,1
"115","TANNER","EBS","ALL",1995,145,0,5,5,1
"116","TANNER","EBS","ALL",1995,155,0,1,1,1
"117","TANNER","EBS","ALL",1995,165,0,1,1,1
"118","TANNER","EBS","ALL",1995,175,0,0,0,1
"119","TANNER","EBS","ALL",1995,185,0,0,0,1
"120","TANNER","EBS","ALL",1995,195,0,0,0,1
"121","TANNER","EBS","ALL",1996,5,0,0,0,0
"122","TANNER","EBS","ALL",1996,15,0,0,0,0
"123","TANNER","EBS","ALL",1996,25,0,1,1,0
"124","TANNER","EBS","ALL",1996,35,4,7,11,0
"125","TANNER","EBS","ALL",1996,45,2,3,5,0
"126","TANNER","EBS","ALL",1996,55,15,1,16,0
"127","TANNER","EBS","ALL",1996,65,31,0,31,0
"128","TANNER","EBS","ALL",1996,75,35,0,35,0
"129","TANNER","EBS","ALL",1996,85,26,8,34,0.235294118
"130","TANNER","EBS","ALL",1996,95,32,16,48,0.333333333
"131","TANNER","EBS","ALL",1996,105,17,15,32,0.46875
"132","TANNER","EBS","ALL",1996,115,3,10,13,0.769230769
"133","TANNER","EBS","ALL",1996,125,0,5,5,1
"134","TANNER","EBS","ALL",1996,135,0,1,1,1
"135","TANNER","EBS","ALL",1996,145,0,0,0,1
"136","TANNER","EBS","ALL",1996,155,0,5,5,1
"137","TANNER","EBS","ALL",1996,165,0,0,0,1
"138","TANNER","EBS","ALL",1996,175,0,0,0,1
"139","TANNER","EBS","ALL",1996,185,0,0,0,1
"140","TANNER","EBS","ALL",1996,195,0,0,0,1
"141","TANNER","EBS","ALL",1997,5,0,0,0,0
"142","TANNER","EBS","ALL",1997,15,0,0,0,0
"143","TANNER","EBS","ALL",1997,25,0,0,0,0
"144","TANNER","EBS","ALL",1997,35,1,4,5,0
"145","TANNER","EBS","ALL",1997,45,2,6,8,0
"146","TANNER","EBS","ALL",1997,55,13,1,14,0
"147","TANNER","EBS","ALL",1997,65,20,3,23,0.130434783
"148","TANNER","EBS","ALL",1997,75,37,1,38,0.026315789
"149","TANNER","EBS","ALL",1997,85,41,6,47,0.127659574
"150","TANNER","EBS","ALL",1997,95,36,7,43,0.162790698
"151","TANNER","EBS","ALL",1997,105,25,13.4757,38.4757,0.350239242
"152","TANNER","EBS","ALL",1997,115,14,11,25,0.44
"153","TANNER","EBS","ALL",1997,125,1,8,9,0.888888889
"154","TANNER","EBS","ALL",1997,135,0,2,2,1
"155","TANNER","EBS","ALL",1997,145,0,0,0,1
"156","TANNER","EBS","ALL",1997,155,0,0,0,1
"157","TANNER","EBS","ALL",1997,165,0,0,0,1
"158","TANNER","EBS","ALL",1997,175,0,0,0,1
"159","TANNER","EBS","ALL",1997,185,0,0,0,1
"160","TANNER","EBS","ALL",1997,195,0,0,0,1
"161","TANNER","EBS","ALL",1998,5,0,0,0,0
"162","TANNER","EBS","ALL",1998,15,0,0,0,0
"163","TANNER","EBS","ALL",1998,25,2,0,2,0
"164","TANNER","EBS","ALL",1998,35,7,19,26,0
"165","TANNER","EBS","ALL",1998,45,30,26,56,0
"166","TANNER","EBS","ALL",1998,55,49,3,52,0
"167","TANNER","EBS","ALL",1998,65,58,5,63,0.079365079
"168","TANNER","EBS","ALL",1998,75,51,8,59,0.13559322
"169","TANNER","EBS","ALL",1998,85,49,10,59,0.169491525
"170","TANNER","EBS","ALL",1998,95,34,28,62,0.451612903
"171","TANNER","EBS","ALL",1998,105,28,46,74,0.621621622
"172","TANNER","EBS","ALL",1998,115,12,39,51,0.764705882
"173","TANNER","EBS","ALL",1998,125,6,34,40,0.85
"174","TANNER","EBS","ALL",1998,135,2,18,20,0.9
"175","TANNER","EBS","ALL",1998,145,0,2,2,1
"176","TANNER","EBS","ALL",1998,155,0,1,1,1
"177","TANNER","EBS","ALL",1998,165,0,0,0,1
"178","TANNER","EBS","ALL",1998,175,0,0,0,1
"179","TANNER","EBS","ALL",1998,185,0,0,0,1
"180","TANNER","EBS","ALL",1998,195,0,0,0,1
"181","TANNER","EBS","ALL",1999,5,0,0,0,0
"182","TANNER","EBS","ALL",1999,15,0,0,0,0
"183","TANNER","EBS","ALL",1999,25,4,3,7,0
"184","TANNER","EBS","ALL",1999,35,8,12.7833,20.7833,0
"185","TANNER","EBS","ALL",1999,45,6,1,7,0
"186","TANNER","EBS","ALL",1999,55,19,3,22,0
"187","TANNER","EBS","ALL",1999,65,35.8565,2,37.8565,0.052831086
"188","TANNER","EBS","ALL",1999,75,68.3048,7,75.3048,0.092955562
"189","TANNER","EBS","ALL",1999,85,71.8547,10.1303,81.985,0.123562847
"190","TANNER","EBS","ALL",1999,95,60.7818,22,82.7818,0.265758899
"191","TANNER","EBS","ALL",1999,105,37.1303,19,56.1303,0.338498102
"192","TANNER","EBS","ALL",1999,115,24.2606,33.1303,57.3909,0.577274446
"193","TANNER","EBS","ALL",1999,125,2,19.1303,21.1303,0.90534919
"194","TANNER","EBS","ALL",1999,135,0,6,6,1
"195","TANNER","EBS","ALL",1999,145,0,1,1,1
"196","TANNER","EBS","ALL",1999,155,0,1,1,1
"197","TANNER","EBS","ALL",1999,165,0,0,0,1
"198","TANNER","EBS","ALL",1999,175,0,0,0,1
"199","TANNER","EBS","ALL",1999,185,0,0,0,1
"200","TANNER","EBS","ALL",1999,195,0,0,0,1
"201","TANNER","EBS","ALL",2000,5,0,0,0,0
"202","TANNER","EBS","ALL",2000,15,0,0,0,0
"203","TANNER","EBS","ALL",2000,25,3,8,11,0
"204","TANNER","EBS","ALL",2000,35,45,33,78,0
"205","TANNER","EBS","ALL",2000,45,97,32,129,0
"206","TANNER","EBS","ALL",2000,55,81.3152,10.8288,92.144,0
"207","TANNER","EBS","ALL",2000,65,111.4864,9,120.4864,0.074697227
"208","TANNER","EBS","ALL",2000,75,90,9,99,0.090909091
"209","TANNER","EBS","ALL",2000,85,82,12,94,0.127659574
"210","TANNER","EBS","ALL",2000,95,80,41,121,0.338842975
"211","TANNER","EBS","ALL",2000,105,51,47,98,0.479591837
"212","TANNER","EBS","ALL",2000,115,16,46,62,0.741935484
"213","TANNER","EBS","ALL",2000,125,13,25,38,0.657894737
"214","TANNER","EBS","ALL",2000,135,6,21,27,0.777777778
"215","TANNER","EBS","ALL",2000,145,1,21,22,1
"216","TANNER","EBS","ALL",2000,155,0,8,8,1
"217","TANNER","EBS","ALL",2000,165,0,0,0,1
"218","TANNER","EBS","ALL",2000,175,0,0,0,1
"219","TANNER","EBS","ALL",2000,185,0,0,0,1
"220","TANNER","EBS","ALL",2000,195,0,0,0,1
"221","TANNER","EBS","ALL",2001,5,0,0,0,0
"222","TANNER","EBS","ALL",2001,15,0,3,3,0
"223","TANNER","EBS","ALL",2001,25,0,16.2779,16.2779,0
"224","TANNER","EBS","ALL",2001,35,3,12,15,0
"225","TANNER","EBS","ALL",2001,45,14,35,49,0
"226","TANNER","EBS","ALL",2001,55,124.7329,22.7635,147.4964,0
"227","TANNER","EBS","ALL",2001,65,117.9349,23.3032,141.2381,0.164992307
"228","TANNER","EBS","ALL",2001,75,176.9959,15.0604,192.0563,0.078416589
"229","TANNER","EBS","ALL",2001,85,101.5811,26.3383,127.9194,0.20589762
"230","TANNER","EBS","ALL",2001,95,84,37,121,0.305785124
"231","TANNER","EBS","ALL",2001,105,49,31,80,0.3875
"232","TANNER","EBS","ALL",2001,115,27,40,67,0.597014925
"233","TANNER","EBS","ALL",2001,125,14,38,52,0.730769231
"234","TANNER","EBS","ALL",2001,135,9,29,38,0.763157895
"235","TANNER","EBS","ALL",2001,145,0,32,32,1
"236","TANNER","EBS","ALL",2001,155,0,12,12,1
"237","TANNER","EBS","ALL",2001,165,0,7,7,1
"238","TANNER","EBS","ALL",2001,175,0,0,0,1
"239","TANNER","EBS","ALL",2001,185,0,0,0,1
"240","TANNER","EBS","ALL",2001,195,0,0,0,1
"241","TANNER","EBS","ALL",2002,5,0,0,0,0
"242","TANNER","EBS","ALL",2002,15,0,1,1,0
"243","TANNER","EBS","ALL",2002,25,0,5,5,0
"244","TANNER","EBS","ALL",2002,35,1,11,12,0
"245","TANNER","EBS","ALL",2002,45,40.1032,23.5516,63.6548,0
"246","TANNER","EBS","ALL",2002,55,71.6548,13,84.6548,0
"247","TANNER","EBS","ALL",2002,65,79,5,84,0.05952381
"248","TANNER","EBS","ALL",2002,75,82,11,93,0.11827957
"249","TANNER","EBS","ALL",2002,85,87.3439,29,116.3439,0.249261027
"250","TANNER","EBS","ALL",2002,95,69.4067,50.4894,119.8961,0.421109611
"251","TANNER","EBS","ALL",2002,105,29.8785,34.1949,64.0734,0.533683245
"252","TANNER","EBS","ALL",2002,115,6.7055,27.8404,34.5459,0.805895924
"253","TANNER","EBS","ALL",2002,125,3,13.4894,16.4894,0.818064939
"254","TANNER","EBS","ALL",2002,135,0,15.4894,15.4894,1
"255","TANNER","EBS","ALL",2002,145,0,8.4894,8.4894,1
"256","TANNER","EBS","ALL",2002,155,0,0,0,1
"257","TANNER","EBS","ALL",2002,165,0,1,1,1
"258","TANNER","EBS","ALL",2002,175,0,1,1,1
"259","TANNER","EBS","ALL",2002,185,0,0,0,1
"260","TANNER","EBS","ALL",2002,195,0,0,0,1
"261","TANNER","EBS","ALL",2003,5,0,0,0,0
"262","TANNER","EBS","ALL",2003,15,0,1,1,0
"263","TANNER","EBS","ALL",2003,25,0,11.2268,11.2268,0
"264","TANNER","EBS","ALL",2003,35,2,4,6,0
"265","TANNER","EBS","ALL",2003,45,0,5.8067,5.8067,0
"266","TANNER","EBS","ALL",2003,55,44.7246,11,55.7246,0
"267","TANNER","EBS","ALL",2003,65,100.7574,1,101.7574,0.009827295
"268","TANNER","EBS","ALL",2003,75,149.908,26.1344,176.0424,0.148455145
"269","TANNER","EBS","ALL",2003,85,139.5442,35,174.5442,0.200522275
"270","TANNER","EBS","ALL",2003,95,81,55,136,0.404411765
"271","TANNER","EBS","ALL",2003,105,52,47,99,0.474747475
"272","TANNER","EBS","ALL",2003,115,19,52,71,0.732394366
"273","TANNER","EBS","ALL",2003,125,5,31,36,0.861111111
"274","TANNER","EBS","ALL",2003,135,2,19,21,0.904761905
"275","TANNER","EBS","ALL",2003,145,0,4,4,1
"276","TANNER","EBS","ALL",2003,155,0,0,0,1
"277","TANNER","EBS","ALL",2003,165,0,2,2,1
"278","TANNER","EBS","ALL",2003,175,0,0,0,1
"279","TANNER","EBS","ALL",2003,185,0,0,0,1
"280","TANNER","EBS","ALL",2003,195,0,0,0,1
"281","TANNER","EBS","ALL",2004,5,0,0,0,0
"282","TANNER","EBS","ALL",2004,15,0,0,0,0
"283","TANNER","EBS","ALL",2004,25,0,1,1,0
"284","TANNER","EBS","ALL",2004,35,5.375,7.375,12.75,0
"285","TANNER","EBS","ALL",2004,45,4,9.75,13.75,0
"286","TANNER","EBS","ALL",2004,55,44.125,0,44.125,0
"287","TANNER","EBS","ALL",2004,65,59.9536,6,65.9536,0.090973048
"288","TANNER","EBS","ALL",2004,75,103.8367,11,114.8367,0.095788193
"289","TANNER","EBS","ALL",2004,85,123.8367,44,167.8367,0.262159587
"290","TANNER","EBS","ALL",2004,95,136.0867,92.0289,228.1156,0.40343098
"291","TANNER","EBS","ALL",2004,105,111.6886,70.9153,182.6039,0.388355889
"292","TANNER","EBS","ALL",2004,115,85.7449,61.9153,147.6602,0.419309333
"293","TANNER","EBS","ALL",2004,125,6.8286,53.6861,60.5147,0.887157996
"294","TANNER","EBS","ALL",2004,135,0,28.8575,28.8575,1
"295","TANNER","EBS","ALL",2004,145,0,8,8,1
"296","TANNER","EBS","ALL",2004,155,0,1,1,1
"297","TANNER","EBS","ALL",2004,165,0,0,0,1
"298","TANNER","EBS","ALL",2004,175,0,0,0,1
"299","TANNER","EBS","ALL",2004,185,0,0,0,1
"300","TANNER","EBS","ALL",2004,195,0,0,0,1
"301","TANNER","EBS","ALL",2005,5,0,0,0,0
"302","TANNER","EBS","ALL",2005,15,0,0,0,0
"303","TANNER","EBS","ALL",2005,25,0,0,0,0
"304","TANNER","EBS","ALL",2005,35,9,5,14,0
"305","TANNER","EBS","ALL",2005,45,30,13,43,0
"306","TANNER","EBS","ALL",2005,55,40,3,43,0
"307","TANNER","EBS","ALL",2005,65,55.0274,6,61.0274,0.098316494
"308","TANNER","EBS","ALL",2005,75,84,4,88,0.045454545
"309","TANNER","EBS","ALL",2005,85,74.0274,34.6476,108.675,0.318818496
"310","TANNER","EBS","ALL",2005,95,80.861,97.5781,178.4391,0.546842592
"311","TANNER","EBS","ALL",2005,105,50.0867,86.2952,136.3819,0.632746721
"312","TANNER","EBS","ALL",2005,115,27.9305,106.5781,134.5086,0.792351567
"313","TANNER","EBS","ALL",2005,125,22.9305,143.4245,166.355,0.862159238
"314","TANNER","EBS","ALL",2005,135,4,88.3304,92.3304,0.956677324
"315","TANNER","EBS","ALL",2005,145,1,43.861,44.861,1
"316","TANNER","EBS","ALL",2005,155,0,8,8,1
"317","TANNER","EBS","ALL",2005,165,0,1,1,1
"318","TANNER","EBS","ALL",2005,175,0,0,0,1
"319","TANNER","EBS","ALL",2005,185,0,0,0,1
"320","TANNER","EBS","ALL",2005,195,0,0,0,1
"321","TANNER","EBS","ALL",2006,5,0,0,0,0
"322","TANNER","EBS","ALL",2006,15,0,0,0,0
"323","TANNER","EBS","ALL",2006,25,8,8,16,0
"324","TANNER","EBS","ALL",2006,35,21.7503,10.5006,32.2509,0
"325","TANNER","EBS","ALL",2006,45,41.5204,12.111,53.6314,0
"326","TANNER","EBS","ALL",2006,55,175.5522,17.1862,192.7384,0
"327","TANNER","EBS","ALL",2006,65,195.5434,12.7922,208.3356,0.061401892
"328","TANNER","EBS","ALL",2006,75,373.1316,56.4798,429.6114,0.131467182
"329","TANNER","EBS","ALL",2006,85,273.8832,91.5893,365.4725,0.250605175
"330","TANNER","EBS","ALL",2006,95,175.6079,99.8819,275.4898,0.362561155
"331","TANNER","EBS","ALL",2006,105,93.8544,96.0827,189.9371,0.505865889
"332","TANNER","EBS","ALL",2006,115,39.4762,80.2946,119.7708,0.670402135
"333","TANNER","EBS","ALL",2006,125,9.3726,61.4235,70.7961,0.867611351
"334","TANNER","EBS","ALL",2006,135,2,22.4506,24.4506,0.918202416
"335","TANNER","EBS","ALL",2006,145,1,7,8,1
"336","TANNER","EBS","ALL",2006,155,0,6,6,1
"337","TANNER","EBS","ALL",2006,165,0,0,0,1
"338","TANNER","EBS","ALL",2006,175,0,0,0,1
"339","TANNER","EBS","ALL",2006,185,0,0,0,1
"340","TANNER","EBS","ALL",2006,195,0,0,0,1
"341","TANNER","EBS","ALL",2007,5,0,0,0,0
"342","TANNER","EBS","ALL",2007,15,0,0,0,0
"343","TANNER","EBS","ALL",2007,25,1,11,12,0
"344","TANNER","EBS","ALL",2007,35,14.987,5,19.987,0
"345","TANNER","EBS","ALL",2007,45,24.4935,15.4805,39.974,0
"346","TANNER","EBS","ALL",2007,55,28.987,4,32.987,0
"347","TANNER","EBS","ALL",2007,65,37.4805,2,39.4805,0.05065792
"348","TANNER","EBS","ALL",2007,75,107.6365,11,118.6365,0.0927202
"349","TANNER","EBS","ALL",2007,85,99.0017,53.4244,152.4261,0.35049378
"350","TANNER","EBS","ALL",2007,95,186.4875,127.6967,314.1842,0.406438962
"351","TANNER","EBS","ALL",2007,105,162.4295,80.3836,242.8131,0.331051331
"352","TANNER","EBS","ALL",2007,115,48.169,62.482,110.651,0.564676325
"353","TANNER","EBS","ALL",2007,125,8.0984,49.315,57.4134,0.858945821
"354","TANNER","EBS","ALL",2007,135,3,18,21,0.857142857
"355","TANNER","EBS","ALL",2007,145,1,5,6,1
"356","TANNER","EBS","ALL",2007,155,0,2,2,1
"357","TANNER","EBS","ALL",2007,165,0,0,0,1
"358","TANNER","EBS","ALL",2007,175,0,0,0,1
"359","TANNER","EBS","ALL",2007,185,0,0,0,1
"360","TANNER","EBS","ALL",2007,195,0,0,0,1
"361","TANNER","EBS","ALL",2008,5,0,0,0,0
"362","TANNER","EBS","ALL",2008,15,0,3,3,0
"363","TANNER","EBS","ALL",2008,25,5,11,16,0
"364","TANNER","EBS","ALL",2008,35,15,35,50,0
"365","TANNER","EBS","ALL",2008,45,44,18.2585,62.2585,0
"366","TANNER","EBS","ALL",2008,55,83.2925,10.2585,93.551,0
"367","TANNER","EBS","ALL",2008,65,113.7753,13.6292,127.4045,0.106975813
"368","TANNER","EBS","ALL",2008,75,148.1796,18,166.1796,0.108316544
"369","TANNER","EBS","ALL",2008,85,68.7127,36.7127,105.4254,0.348233917
"370","TANNER","EBS","ALL",2008,95,56,60.1381,116.1381,0.517815428
"371","TANNER","EBS","ALL",2008,105,60,71.7016,131.7016,0.544424669
"372","TANNER","EBS","ALL",2008,115,32,73.4695,105.4695,0.69659475
"373","TANNER","EBS","ALL",2008,125,5,108.3367,113.3367,0.955883663
"374","TANNER","EBS","ALL",2008,135,1,48.3553,49.3553,0.979738751
"375","TANNER","EBS","ALL",2008,145,0,24.9295,24.9295,1
"376","TANNER","EBS","ALL",2008,155,0,4,4,1
"377","TANNER","EBS","ALL",2008,165,0,0,0,1
"378","TANNER","EBS","ALL",2008,175,0,0,0,1
"379","TANNER","EBS","ALL",2008,185,0,0,0,1
"380","TANNER","EBS","ALL",2008,195,0,0,0,1
"381","TANNER","EBS","ALL",2009,5,0,0,0,0
"382","TANNER","EBS","ALL",2009,15,0,7,7,0
"383","TANNER","EBS","ALL",2009,25,4.4902,33.451,37.9412,0
"384","TANNER","EBS","ALL",2009,35,31.9608,54,85.9608,0
"385","TANNER","EBS","ALL",2009,45,54.9608,53.4706,108.4314,0
"386","TANNER","EBS","ALL",2009,55,64.3922,3,67.3922,0
"387","TANNER","EBS","ALL",2009,65,35.9412,2,37.9412,0.052713146
"388","TANNER","EBS","ALL",2009,75,11,2,13,0.153846154
"389","TANNER","EBS","ALL",2009,85,42,2,44,0.045454545
"390","TANNER","EBS","ALL",2009,95,18,13,31,0.419354839
"391","TANNER","EBS","ALL",2009,105,24,11,35,0.314285714
"392","TANNER","EBS","ALL",2009,115,12,16.4902,28.4902,0.578802536
"393","TANNER","EBS","ALL",2009,125,7,25.9804,32.9804,0.787752726
"394","TANNER","EBS","ALL",2009,135,5,29,34,0.852941176
"395","TANNER","EBS","ALL",2009,145,4,12,16,1
"396","TANNER","EBS","ALL",2009,155,0,5,5,1
"397","TANNER","EBS","ALL",2009,165,0,0,0,1
"398","TANNER","EBS","ALL",2009,175,0,0,0,1
"399","TANNER","EBS","ALL",2009,185,0,0,0,1
"400","TANNER","EBS","ALL",2009,195,0,0,0,1
"401","TANNER","EBS","ALL",2010,5,0,1,1,0
"402","TANNER","EBS","ALL",2010,15,0,3,3,0
"403","TANNER","EBS","ALL",2010,25,5.4778,32,37.4778,0
"404","TANNER","EBS","ALL",2010,35,25.4334,86,111.4334,0
"405","TANNER","EBS","ALL",2010,45,105.305,72.3827,177.6877,0
"406","TANNER","EBS","ALL",2010,55,111.926,20,131.926,0
"407","TANNER","EBS","ALL",2010,65,108.9223,10.9199,119.8422,0.091118988
"408","TANNER","EBS","ALL",2010,75,88,6,94,0.063829787
"409","TANNER","EBS","ALL",2010,85,71.8398,28,99.8398,0.28044928
"410","TANNER","EBS","ALL",2010,95,45,74,119,0.621848739
"411","TANNER","EBS","ALL",2010,105,40,61.1155,101.1155,0.604412775
"412","TANNER","EBS","ALL",2010,115,16.1155,67.3465,83.462,0.806912128
"413","TANNER","EBS","ALL",2010,125,18,57.1155,75.1155,0.760369032
"414","TANNER","EBS","ALL",2010,135,8,45.231,53.231,0.849711634
"415","TANNER","EBS","ALL",2010,145,0,37,37,1
"416","TANNER","EBS","ALL",2010,155,0,6,6,1
"417","TANNER","EBS","ALL",2010,165,0,1,1,1
"418","TANNER","EBS","ALL",2010,175,0,0,0,1
"419","TANNER","EBS","ALL",2010,185,0,0,0,1
"420","TANNER","EBS","ALL",2010,195,0,0,0,1
"421","TANNER","EBS","ALL",2011,5,0,0,0,0
