"","SPECIES","DISTRICT","SIZE","YEAR","REGION","A_EST","A_SE","B_EST","B_SE","PROP_MATURE"
"24023","TANNER","W166",8,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00112474654877845
"24024","TANNER","E166",8,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00142796378676912
"24025","TANNER","ALL",9,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00229529256229055
"24026","TANNER","W166",9,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00120416979712881
"24027","TANNER","E166",9,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00152772920185146
"24028","TANNER","ALL",10,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00243814961609835
"24029","TANNER","W166",10,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00128919422818435
"24030","TANNER","E166",10,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00163445336962442
"24031","TANNER","ALL",11,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00258987489090666
"24032","TANNER","W166",11,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00138021379720647
"24033","TANNER","E166",11,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00174862002172834
"24034","TANNER","ALL",12,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00275101594321854
"24035","TANNER","W166",12,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00147765001337048
"24036","TANNER","E166",12,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00187074627758907
"24037","TANNER","ALL",13,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00292215375787594
"24038","TANNER","W166",13,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00158195384432192
"24039","TANNER","E166",13,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00200138491441127
"24040","TANNER","ALL",14,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00310390474010397
"24041","TANNER","W166",14,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00169360774906493
"24042","TANNER","E166",14,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00214112678650717
"24043","TANNER","ALL",15,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00329692281997768
"24044","TANNER","W166",15,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00181312784734138
"24045","TANNER","E166",15,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00229060340305434
"24046","TANNER","ALL",16,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00350190167483438
"24047","TANNER","W166",16,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00194106623410506
"24048","TANNER","E166",16,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00245048967382064
"24049","TANNER","ALL",17,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00371957707531419
"24050","TANNER","W166",17,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00207801344815317
"24051","TANNER","E166",17,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00262150683284305
"24052","TANNER","ALL",18,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00395072936085862
"24053","TANNER","W166",18,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00222460110444697
"24054","TANNER","E166",18,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00280442555049733
"24055","TANNER","ALL",19,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00419618605062828
"24056","TANNER","W166",19,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00238150470013153
"24057","TANNER","E166",19,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0030000692448417
"24058","TANNER","ALL",20,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00445682459591239
"24059","TANNER","W166",20,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00254944660474899
"24060","TANNER","E166",20,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00320931760355685
"24061","TANNER","ALL",21,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00473357528018992
"24062","TANNER","W166",21,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00272919924562696
"24063","TANNER","E166",21,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00343311032822919
"24064","TANNER","ALL",22,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00502742427306026
"24065","TANNER","W166",22,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00292158849990968
"24066","TANNER","E166",22,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0036724511131289
"24067","TANNER","ALL",23,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00533941684428403
"24068","TANNER","W166",23,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00312749730517897
"24069","TANNER","E166",23,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0039284118710091
"24070","TANNER","ALL",24,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00567066074415582
"24071","TANNER","W166",24,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00334786950107951
"24072","TANNER","E166",24,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00420213721878995
"24073","TANNER","ALL",25,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00602232975636311
"24074","TANNER","W166",25,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00358371391481065
"24075","TANNER","E166",25,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00449484923627825
"24076","TANNER","ALL",26,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00639566742935989
"24077","TANNER","W166",26,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00383610870376682
"24078","TANNER","E166",26,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00480785251129806
"24079","TANNER","ALL",27,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00679199099209211
"24080","TANNER","W166",27,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00410620596899115
"24081","TANNER","E166",27,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0051425394847549
"24082","TANNER","ALL",28,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00721269545964264
"24083","TANNER","W166",28,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00439523665343902
"24084","TANNER","E166",28,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00550039610920784
"24085","TANNER","ALL",29,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00765925793400554
"24086","TANNER","W166",29,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00470451573931838
"24087","TANNER","E166",29,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00588300783446114
"24088","TANNER","ALL",30,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00813324210473944
"24089","TANNER","W166",30,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00503544775896417
"24090","TANNER","E166",30,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00629206593348637
"24091","TANNER","ALL",31,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00863630295367314
"24092","TANNER","W166",31,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0053895326337982
"24093","TANNER","E166",31,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00672937418162095
"24094","TANNER","ALL",32,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00917019166712781
"24095","TANNER","W166",32,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00576837185590139
"24096","TANNER","E166",32,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00719685590143145
"24097","TANNER","ALL",33,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.00973676075826043
"24098","TANNER","W166",33,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00617367502655878
"24099","TANNER","E166",33,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00769656138484386
"24100","TANNER","ALL",34,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0103379694011039
"24101","TANNER","W166",34,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00660726676580147
"24102","TANNER","E166",34,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0082306757030928
"24103","TANNER","ALL",35,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0109758889766586
"24104","TANNER","W166",35,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00707109400643158
"24105","TANNER","E166",35,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.00880152691368187
"24106","TANNER","ALL",36,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0116527088299549
"24107","TANNER","W166",36,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00756723368524172
"24108","TANNER","E166",36,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0094115946718329
"24109","TANNER","ALL",37,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.012370742235329
"24110","TANNER","W166",37,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.008097900843087
"24111","TANNER","E166",37,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0100635192517751
"24112","TANNER","ALL",38,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0131324325652128
"24113","TANNER","W166",38,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0086654571440915
"24114","TANNER","E166",38,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.010760110980631
"24115","TANNER","ALL",39,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0139403596554936
"24116","TANNER","W166",39,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00927241982251912
"24117","TANNER","E166",39,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0115043600845216
"24118","TANNER","ALL",40,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0147972463579293
"24119","TANNER","W166",40,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.00992147106365364
"24120","TANNER","E166",40,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0122994469427755
"24121","TANNER","ALL",41,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0157059652671684
"24122","TANNER","W166",41,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0106154678223509
"24123","TANNER","E166",41,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0131487527416893
"24124","TANNER","ALL",42,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0166695456065856
"24125","TANNER","W166",42,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0113574520796741
"24126","TANNER","E166",42,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0140558705140819
"24127","TANNER","ALL",43,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0176911802533694
"24128","TANNER","W166",43,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.012150661534124
"24129","TANNER","E166",43,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0150246165447987
"24130","TANNER","ALL",44,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0187742328790438
"24131","TANNER","W166",44,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0129985407193407
"24132","TANNER","E166",44,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0160590421152651
"24133","TANNER","ALL",45,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0199222451768323
"24134","TANNER","W166",45,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0139047525346868
"24135","TANNER","E166",45,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0171634455520426
"24136","TANNER","ALL",46,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0211389441419378
"24137","TANNER","W166",46,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0148731901687246
"24138","TANNER","E166",46,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0183423845349986
"24139","TANNER","ALL",47,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.022428249364874
"24140","TANNER","W166",47,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0159079893881504
"24141","TANNER","E166",47,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0196006886100297
"24142","TANNER","ALL",48,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0237942802914034
"24143","TANNER","W166",48,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0170135411561407
"24144","TANNER","E166",48,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0209434718391691
"24145","TANNER","ALL",49,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0252413633953706
"24146","TANNER","W166",49,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0181945045341586
"24147","TANNER","E166",49,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0223761455072127
"24148","TANNER","ALL",50,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0267740392027353
"24149","TANNER","W166",50,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0194558198099409
"24150","TANNER","E166",50,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0239044307886192
"24151","TANNER","ALL",51,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0283970690963772
"24152","TANNER","W166",51,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0208027217814909
"24153","TANNER","E166",51,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0255343712612195
"24154","TANNER","ALL",52,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0301154418217275
"24155","TANNER","W166",52,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0222407531123096
"24156","TANNER","E166",52,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0272723451341357
"24157","TANNER","ALL",53,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0319343796029848
"24158","TANNER","W166",53,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.023775777656656
"24159","TANNER","E166",53,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0291250770361297
"24160","TANNER","ALL",54,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0338593437685676
"24161","TANNER","W166",54,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0254139936352121
"24162","TANNER","E166",54,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0310996491873189
"24163","TANNER","ALL",55,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0358960397725692
"24164","TANNER","W166",55,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0271619465210095
"24165","TANNER","E166",55,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0332035117517626
"24166","TANNER","ALL",56,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0380504214863296
"24167","TANNER","W166",56,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0290265414727411
"24168","TANNER","E166",56,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.035444492140821
"24169","TANNER","ALL",57,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0403286946208803
"24170","TANNER","W166",57,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0310150551275507
"24171","TANNER","E166",57,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0378308030074798
"24172","TANNER","ALL",58,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0427373191270178
"24173","TANNER","W166",58,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0331351465380034
"24174","TANNER","E166",58,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0403710486401159
"24175","TANNER","ALL",59,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0452830104052356
"24176","TANNER","W166",59,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0353948670081954
"24177","TANNER","E166",59,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0430742294306509
"24178","TANNER","ALL",60,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0479727391428271
"24179","TANNER","W166",60,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0378026685518851
"24180","TANNER","E166",60,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0459497440569904
"24181","TANNER","ALL",61,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0508137295803553
"24182","TANNER","W166",61,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0403674106612686
"24183","TANNER","E166",61,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0490073889834869
"24184","TANNER","ALL",62,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0538134559945921
"24185","TANNER","W166",62,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0430983650387541
"24186","TANNER","E166",62,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0522573548464357
"24187","TANNER","ALL",63,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0569796371702599
"24188","TANNER","W166",63,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0460052179061653
"24189","TANNER","E166",63,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0557102192550424
"24190","TANNER","ALL",64,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0603202286187931
"24191","TANNER","W166",64,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0490980694666417
"24192","TANNER","E166",64,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0593769355027625
"24193","TANNER","ALL",65,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0638434122893049
"24194","TANNER","W166",65,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0523874300547324
"24195","TANNER","E166",65,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0632688166505309
"24196","TANNER","ALL",66,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0675575835054655
"24197","TANNER","W166",66,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0558842124705657
"24198","TANNER","E166",66,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0673975144134938
"24199","TANNER","ALL",67,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0714713348526405
"24200","TANNER","W166",67,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0595997199555329
"24201","TANNER","E166",67,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0717749922580142
"24202","TANNER","ALL",68,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.075593436733035
"24203","TANNER","W166",68,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0635456292308502
"24204","TANNER","E166",68,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0764134920977797
"24205","TANNER","ALL",69,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0799328143034572
"24206","TANNER","W166",69,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0677339679881654
"24207","TANNER","E166",69,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0813254939689131
"24208","TANNER","ALL",70,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0844985205114454
"24209","TANNER","W166",70,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0721770861947928
"24210","TANNER","E166",70,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0865236680664322
"24211","TANNER","ALL",71,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0892997049517593
"24212","TANNER","W166",71,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.07688762055725
"24213","TANNER","E166",71,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.0920208185408381
"24214","TANNER","ALL",72,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.094345578277545
"24215","TANNER","W166",72,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0818784514778807
"24216","TANNER","E166",72,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.097829818486847
"24217","TANNER","ALL",73,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.0996453719198077
"24218","TANNER","W166",73,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0871626518431047
"24219","TANNER","E166",73,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.103963535609271
"24220","TANNER","ALL",74,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.105208292896171
"24221","TANNER","W166",74,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0927534270011526
"24222","TANNER","E166",74,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.110434748126835
"24223","TANNER","ALL",75,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.111043473526255
"24224","TANNER","W166",75,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.0986640453251412
"24225","TANNER","E166",75,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.117256050576238
"24226","TANNER","ALL",76,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.117159915917317
"24227","TANNER","W166",76,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.104907758817302
"24228","TANNER","E166",76,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.124439749308832
"24229","TANNER","ALL",77,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.123566431140978
"24230","TANNER","W166",77,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.111497713295441
"24231","TANNER","E166",77,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.131997747633277
"24232","TANNER","ALL",78,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.130271573090565
"24233","TANNER","W166",78,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.118446847816535
"24234","TANNER","E166",78,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.139941420751226
"24235","TANNER","ALL",79,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.137283567089542
"24236","TANNER","W166",79,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.125767783137793
"24237","TANNER","E166",79,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.148281480860555
"24238","TANNER","ALL",80,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.144610233414789
"24239","TANNER","W166",80,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.133472699195087
"24240","TANNER","E166",80,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.157027833061637
"24241","TANNER","ALL",81,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.15225890600424
"24242","TANNER","W166",81,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.14157320179428
"24243","TANNER","E166",81,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.166189422995259
"24244","TANNER","ALL",82,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.160236346736152
"24245","TANNER","W166",82,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.150080178963551
"24246","TANNER","E166",82,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.17577407746277
"24247","TANNER","ALL",83,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.168548655796028
"24248","TANNER","W166",83,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.159003647703921
"24249","TANNER","E166",83,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.185788339624811
"24250","TANNER","ALL",84,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.17720117878568
"24251","TANNER","W166",84,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.168352592198927
"24252","TANNER","E166",84,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.196237300737285
"24253","TANNER","ALL",85,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.186198411374869
"24254","TANNER","W166",85,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.178134794898756
"24255","TANNER","E166",85,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.207124430752468
"24256","TANNER","ALL",86,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.195543902446728
"24257","TANNER","W166",86,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.188356662273164
"24258","TANNER","E166",86,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.218451410477491
"24259","TANNER","ALL",87,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.205240156840372
"24260","TANNER","W166",87,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.199023047422489
"24261","TANNER","E166",87,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.230217968327628
"24262","TANNER","ALL",88,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.215288538943519
"24263","TANNER","W166",88,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.210137072135978
"24264","TANNER","E166",88,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.242421725021811
"24265","TANNER","ALL",89,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.22568917852991
"24266","TANNER","W166",89,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.221699951377714
"24267","TANNER","E166",89,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.255058049824818
"24268","TANNER","ALL",90,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.236440880365428
"24269","TANNER","W166",90,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.233710823546427
"24270","TANNER","E166",90,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.268119932126143
"24271","TANNER","ALL",91,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.247541039217231
"24272","TANNER","W166",91,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.246166590178114
"24273","TANNER","E166",91,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.281597872241048
"24274","TANNER","ALL",92,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.258985561985938
"24275","TANNER","W166",92,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.259061769019819
"24276","TANNER","E166",92,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.295479795307135
"24277","TANNER","ALL",93,2025,"EBS",0.06052228,0.009302106,109.3696,2.8819945,0.270768798735591
"24278","TANNER","W166",93,2025,"EBS",0.06831216,0.014156823,107.38307,3.4447751,0.27238836457845
"24279","TANNER","E166",93,2025,"EBS",0.06763286,0.007391858,104.84755,1.8349928,0.309750992014738
