"","SPECIES","SIZE","YEAR","REGION","DISTRICT","A_EST","A_SE","B_EST","B_SE","PROP_MATURE"
"781","SNOW",101,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.543881102607408
"782","SNOW",106,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.61099689367539
"783","SNOW",111,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.674153615975813
"784","SNOW",116,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.731561478957426
"785","SNOW",121,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.782123922299683
"786","SNOW",126,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.825435114002611
"787","SNOW",131,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.861659428786706
"788","SNOW",136,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.89135614810841
"789","SNOW",141,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.915304656665856
"790","SNOW",146,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.934362895361481
"791","SNOW",151,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.949369847408949
"792","SNOW",156,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.961088570554387
"793","SNOW",161,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.970180105140163
"794","SNOW",166,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.977197828535615
"795","SNOW",171,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.982593652925832
"796","SNOW",176,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.986729967903205
"797","SNOW",181,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.989893469644543
"798","SNOW",186,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.992308688686976
"799","SNOW",191,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.994150139034408
"800","SNOW",196,2009,"EBS","ALL",0.05510548,0.012275288,97.80654,4.5850938,0.995552686081173
"801","SNOW",1,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.00173662956753465
"802","SNOW",6,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.00268675922653138
"803","SNOW",11,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.00415455215365868
"804","SNOW",16,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.00641904822373834
"805","SNOW",21,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.00990556178243363
"806","SNOW",26,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.0152567009332535
"807","SNOW",31,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.02343020008851
"808","SNOW",36,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.0358232092205786
"809","SNOW",41,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.0544060990045917
"810","SNOW",46,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.081810726403273
"811","SNOW",51,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.121249198564838
"812","SNOW",56,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.17605436881279
"813","SNOW",61,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.248622980408075
"814","SNOW",66,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.338804081120097
"815","SNOW",71,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.442434776093462
"816","SNOW",76,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.551332331381776
"817","SNOW",81,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.655520967541906
"818","SNOW",86,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.746633771730881
"819","SNOW",91,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.820255660096453
"820","SNOW",96,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.876036687391905
"821","SNOW",101,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.916273860435928
"822","SNOW",106,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.944281169702776
"823","SNOW",111,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.963295030095903
"824","SNOW",116,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.9759854859306
"825","SNOW",121,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.984359555316309
"826","SNOW",126,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.989843900715177
"827","SNOW",131,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.993418011071948
"828","SNOW",136,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.995739742494125
"829","SNOW",141,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.997244777534629
"830","SNOW",146,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.998219074894894
"831","SNOW",151,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.99884924034735
"832","SNOW",156,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.999256593084978
"833","SNOW",161,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.999519818001412
"834","SNOW",166,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.999689869379755
"835","SNOW",171,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.999799710927813
"836","SNOW",176,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.999870654012362
"837","SNOW",181,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.999916470909492
"838","SNOW",186,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.999946059434525
"839","SNOW",191,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.999965167176034
"840","SNOW",196,2010,"EBS","ALL",0.08746835,0.010431722,73.64423,1.5483566,0.999977506401689
"841","SNOW",1,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.00168367817484434
"842","SNOW",6,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.00243417136885798
"843","SNOW",11,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.00351801520780325
"844","SNOW",16,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.00508199491833683
"845","SNOW",21,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.00733614354345647
"846","SNOW",26,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.0105795011517128
"847","SNOW",31,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.0152347619020464
"848","SNOW",36,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.0218931344384167
"849","SNOW",41,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.0313688601826363
"850","SNOW",46,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.044758169735776
"851","SNOW",51,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.0634879127144861
"852","SNOW",56,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.0893225138545237
"853","SNOW",61,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.12427474652079
"854","SNOW",66,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.170345596055773
"855","SNOW",71,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.229028970764505
"856","SNOW",76,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.300603722403583
"857","SNOW",81,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.383422386091467
"858","SNOW",86,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.473607218474126
"859","SNOW",91,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.565547656594884
"860","SNOW",96,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.653188864158036
"861","SNOW",101,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.731542677579625
"862","SNOW",106,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.79767747364132
"863","SNOW",111,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.850841823283378
"864","SNOW",116,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.891928849984456
"865","SNOW",121,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.922725958853483
"866","SNOW",126,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.945285169836741
"867","SNOW",131,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.961533050051938
"868","SNOW",136,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.973093365922502
"869","SNOW",141,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.981247263799659
"870","SNOW",146,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.986963275035695
"871","SNOW",151,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.990953055698828
"872","SNOW",156,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.993729554943889
"873","SNOW",161,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.995657682905029
"874","SNOW",166,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.996994714983607
"875","SNOW",171,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.997920924484859
"876","SNOW",176,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.998562093868686
"877","SNOW",181,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.999005729020976
"878","SNOW",186,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.999312584269849
"879","SNOW",191,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.999524781870451
"880","SNOW",196,2011,"EBS","ALL",0.07387553,0.012888884,87.43037,2.6818202,0.999671497961363
"881","SNOW",1,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.00379605933611632
"882","SNOW",6,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.00538720676089131
"883","SNOW",11,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.00764018087722362
"884","SNOW",16,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.0108251124756358
"885","SNOW",21,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.0153172406383834
"886","SNOW",26,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.0216327130928561
"887","SNOW",31,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.030471546259369
"888","SNOW",36,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.0427639530632966
"889","SNOW",41,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.0597097946950398
"890","SNOW",46,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.0827899003753845
"891","SNOW",51,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.113712456909674
"892","SNOW",56,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.154242519799074
"893","SNOW",61,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.205863099228034
"894","SNOW",66,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.269259563056606
"895","SNOW",71,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.343728948727678
"896","SNOW",76,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.426765919804636
"897","SNOW",81,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.514147101855042
"898","SNOW",86,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.600671909177788
"899","SNOW",91,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.681337996417035
"900","SNOW",96,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.752425327491433
"901","SNOW",101,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.812029481926622
"902","SNOW",106,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.859954669142551
"903","SNOW",111,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.897207568868036
"904","SNOW",116,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.925410488907526
"905","SNOW",121,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.946338245401669
"906","SNOW",126,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.961637661394834
"907","SNOW",131,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.972700916330618
"908","SNOW",136,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.98063789590415
"909","SNOW",141,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.986299767321399
"910","SNOW",146,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.990322332006509
"911","SNOW",151,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.993171996330725
"912","SNOW",156,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.995186633308145
"913","SNOW",161,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.996608871110661
"914","SNOW",166,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.997611879185615
"915","SNOW",171,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.998318723926821
"916","SNOW",176,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.998816602350485
"917","SNOW",181,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.999167166400385
"918","SNOW",186,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.999413941969627
"919","SNOW",191,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.999587626049948
"920","SNOW",196,2013,"EBS","ALL",0.0703324,0.007670432,80.1952,1.7601938,0.99970985208275
"921","SNOW",1,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.00404667739436139
"922","SNOW",6,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.0057338678230237
"923","SNOW",11,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.00811876809751064
"924","SNOW",16,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.0114841677024582
"925","SNOW",21,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.0162217809266546
"926","SNOW",26,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.0228686078673189
"927","SNOW",31,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.0321499477939296
"928","SNOW",36,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.0450245948506315
"929","SNOW",41,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.0627208608659292
"930","SNOW",46,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.0867406403409125
"931","SNOW",51,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.118793244148091
"932","SNOW",56,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.160607071556276
"933","SNOW",61,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.213571784586002
"934","SNOW",66,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.278213859564296
"935","SNOW",71,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.353623550249535
"936","SNOW",76,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.437095201398858
"937","SNOW",81,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.524288407478338
"938","SNOW",86,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.610025594948601
"939","SNOW",91,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.689462888562852
"940","SNOW",96,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.759108685155789
"941","SNOW",101,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.817274314717042
"942","SNOW",106,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.863913085133623
"943","SNOW",111,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.900102866047491
"944","SNOW",116,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.927476560292556
"945","SNOW",121,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.947784479524495
"946","SNOW",126,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.962634896684286
"947","SNOW",131,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.973380386559731
"948","SNOW",136,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.981096362251445
"949","SNOW",141,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.986606555418624
"950","SNOW",146,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.990526100370158
"951","SNOW",151,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.993306386210064
"952","SNOW",156,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.995274639697452
"953","SNOW",161,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.996666071879303
"954","SNOW",166,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.997648750111427
"955","SNOW",171,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.998342264835693
"956","SNOW",176,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.9988314629844
"957","SNOW",181,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.999176417703206
"958","SNOW",186,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.999419600195983
"959","SNOW",191,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.999591006597716
"960","SNOW",196,2015,"EBS","ALL",0.07003793,0.009241827,79.61175,2.1385426,0.999711807051132
"961","SNOW",1,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.00353649570377996
"962","SNOW",6,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.00513156157426865
"963","SNOW",11,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.0074406781100618
"964","SNOW",16,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.0107776019333695
"965","SNOW",21,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.0155875354934124
"966","SNOW",26,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.0224952782109994
"967","SNOW",31,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.0323636021920507
"968","SNOW",36,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.0463557086887564
"969","SNOW",41,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.0659846586985657
"970","SNOW",46,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.0931137729975389
"971","SNOW",51,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.129846212661802
"972","SNOW",56,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.178221535572847
"973","SNOW",61,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.239655746389374
"974","SNOW",66,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.314170743470615
"975","SNOW",71,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.399675735630829
"976","SNOW",76,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.491765571471285
"977","SNOW",81,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.584417629560276
"978","SNOW",86,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.671463277606836
"979","SNOW",91,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.748134282891646
"980","SNOW",96,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.811924229713714
"981","SNOW",101,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.862526868264138
"982","SNOW",106,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.901171851677522
"983","SNOW",111,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.929837066033701
"984","SNOW",116,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.950643277283988
"985","SNOW",121,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.965508454006382
"986","SNOW",126,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.976009544634847
"987","SNOW",131,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.983368607490745
"988","SNOW",136,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.988496885960437
"989","SNOW",141,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.992056636569693
"990","SNOW",146,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.994520893721634
"991","SNOW",151,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.996223578375433
"992","SNOW",156,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.997398521588402
"993","SNOW",161,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.998208566689501
"994","SNOW",166,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.998766692847438
"995","SNOW",171,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.999151081088676
"996","SNOW",176,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.999415736069976
"997","SNOW",181,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.999597916657739
"998","SNOW",186,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.999723306853176
"999","SNOW",191,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.999809601406801
"1000","SNOW",196,2017,"EBS","ALL",0.07477514,0.005991697,76.44053,1.2165096,0.999868986099546
"1001","SNOW",1,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.00188343606374019
"1002","SNOW",6,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.00289633191555144
"1003","SNOW",11,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.00445152507729256
"1004","SNOW",16,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.00683605822737066
"1005","SNOW",21,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.0104844542321525
"1006","SNOW",26,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.0160485308721777
"1007","SNOW",31,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.0244923622656666
"1008","SNOW",36,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.0372108495095434
"1009","SNOW",41,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.0561536627011298
"1010","SNOW",46,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.0838993121482047
"1011","SNOW",51,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.123559470988717
"1012","SNOW",56,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.178318193519935
"1013","SNOW",61,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.250411079483597
"1014","SNOW",66,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.339604214687812
"1015","SNOW",71,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.441840485623494
"1016","SNOW",76,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.549256408683295
"1017","SNOW",81,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.652269334308211
"1018","SNOW",86,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.742765437484653
"1019","SNOW",91,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.816341472663302
"1020","SNOW",96,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.872485631691278
"1021","SNOW",101,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.913289642700112
"1022","SNOW",106,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.941905958494941
"1023","SNOW",111,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.961476620601659
"1024","SNOW",116,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.974631903784106
"1025","SNOW",121,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.983372501567969
"1026","SNOW",126,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.989135091617202
"1027","SNOW",131,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.992914930686135
"1028","SNOW",136,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.995385919595733
"1029","SNOW",141,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.996997732128734
"1030","SNOW",146,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.998047603019461
"1031","SNOW",151,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.998730809181064
"1032","SNOW",156,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.999175137241041
"1033","SNOW",161,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.999463995008155
"1034","SNOW",166,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.999651733254762
"1035","SNOW",171,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.999773730192105
"1036","SNOW",176,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.999852998203137
"1037","SNOW",181,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.999904499286602
"1038","SNOW",186,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.999937958434024
"1039","SNOW",191,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.999959695476129
"1040","SNOW",196,2018,"EBS","ALL",0.08627252,0.004560928,73.70881,0.6958518,0.999973816871855
"1041","SNOW",1,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.000981757064475618
